88 161:84
88 161:83
88 209:115
88 1213:119
88 3314:62
88 3314:55
88 3314:53
88 3314:53
88 3595:110
88 3595:107
88 3595:104
88 3595:102
88 3595:101
88 3874:74
88 3972:21
88 3997:75
88 3997:68
88 4141:39
88 4698:55
88 4698:52
88 7004:55
88 7245:1
89 354:5
89 354:3
89 354:3
89 2558:33
89 2558:32
89 2558:31
89 2558:31
89 2558:28
89 2558:28
89 2558:25
89 2558:25
89 2558:22
89 2558:21
89 2558:19
89 6143:2
89 6143:0
90 872:71
90 872:70
90 872:66
90 4607:33
90 4607:32
90 4607:31
90 6036:11
91 1130:12
91 4036:100
91 6629:82
91 6629:79
92 8375:117
93 1002:2
93 1187:87
93 1839:53
93 2177:62
93 2177:54
93 2311:119
93 2687:83
93 2687:62
93 3556:20
93 3627:35
93 3627:31
93 4366:116
93 4607:86
93 4767:20
93 4767:17
93 5031:119
93 6047:49
93 6139:109
93 6180:13
93 7819:53
93 7819:49
93 7819:49
93 8588:18
93 8588:17
93 8809:112
94 433:94
94 1861:97
94 2205:16
94 2205:15
94 2558:17
94 2558:15
94 2558:8
94 2558:7
94 4072:59
94 4072:54
94 4072:52
94 4072:52
94 4598:18
94 4967:35
94 4967:33
94 5774:56
94 6286:91
94 7157:74
94 7157:65
94 7157:47
94 7648:105
94 7780:104
94 8284:66
94 8717:82
94 8717:79
94 8717:77
94 9010:98
96 4978:60
96 4978:59
97 1903:76
97 1903:41
97 2613:79
97 2677:78
97 2677:75
97 5059:58
97 6455:81
97 6488:109
97 7697:108
97 8015:111
97 8015:105
98 2356:84
98 2356:81
98 2432:118
98 2616:42
98 2707:24
98 5218:58
98 5218:55
98 7301:67
98 7301:62
98 7488:60
98 8820:67
98 9424:56
98 9424:55
99 2135:90
99 3675:5
99 3955:12
99 3955:8
99 5276:53
99 5420:74
99 5420:71
99 7596:74
99 7603:15
99 7603:14
99 8910:76
99 9239:42
100 20:32
100 221:7
100 221:5
100 1002:102
100 1188:34
100 1326:4
100 1725:18
100 1725:11
100 2133:14
100 2133:7
100 2301:49
100 2416:25
100 2416:24
100 2546:18
100 2801:34
100 4138:31
100 6621:21
100 6621:11
100 6783:35
100 7418:33
100 7948:18
100 7948:11
100 8110:14
100 8110:7
100 8194:115
100 8194:111
100 8194:52
100 8714:10
102 703:66
102 703:64
102 5945:7
102 6537:7
103 196:99
103 196:97
103 196:94
103 559:119
103 559:118
103 559:110
103 559:34
103 905:105
103 1413:107
103 1413:71
103 1413:19
103 6435:112
103 6435:110
103 8927:91
103 8927:87
103 8927:85
103 8927:81
103 9096:31
104 1642:87
104 6047:98
104 6619:89
104 8198:89
104 8275:76
104 8275:13
105 187:23
105 1880:26
105 1880:23
106 1738:63
106 2056:96
106 2284:69
106 2558:72
106 2558:17
106 2558:16
106 2558:14
106 2558:9
106 3389:39
106 4661:108
106 6726:94
106 9014:72
106 9014:70
107 107:111
107 107:110
107 275:48
107 2144:88
107 3136:111
107 4085:104
107 4085:102
107 4085:100
107 4085:97
107 4085:97
108 4435:119
108 4698:50
108 4698:48
109 2837:40
109 4598:40
109 4598:36
109 7094:51
109 8173:44
109 8918:73
109 9387:28
109 9387:20
110 8863:75
111 379:45
111 6047:77
111 6537:2
111 7550:7
113 1995:12
113 1995:9
114 8336:60
114 9061:89
115 2801:86
115 3800:40
115 3800:39
115 8022:5
115 8022:3
115 8563:88
117 1576:13
117 1576:11
117 2356:18
117 4862:0
117 5255:11
117 7761:48
117 8769:18
117 8769:11
118 734:6
118 734:5
118 3136:64
118 3136:61
118 3635:93
118 3635:90
118 3635:3
119 208:91
119 500:116
119 1882:52
119 1882:49
119 1882:45
119 2367:31
119 2367:26
119 5964:52
119 5964:49
119 6054:40
119 6783:40
119 6783:39
119 6783:35
119 7150:54
119 7301:88
119 7301:81
119 7643:10
119 7647:45
119 7647:42
119 8541:10
119 8555:116
119 9156:20
121 1331:119
121 2134:117
121 2298:27
121 2298:26
121 3337:37
121 3337:36
121 3337:32
121 7116:63
121 7116:62
121 7116:62
121 7207:43
121 7207:42
122 2326:97
122 2760:47
122 4017:30
122 4598:33
122 5733:30
122 6907:29
122 7372:22
123 1331:2
123 1331:1
123 1331:0
123 1619:75
123 1738:115
123 2330:86
123 2827:73
123 3236:44
123 3236:41
123 4435:97
123 5140:109
123 6804:74
123 7786:45
123 8214:2
123 8214:1
123 8214:0
123 8279:110
124 500:111
124 720:46
124 720:44
124 720:41
124 1654:30
124 1654:25
124 1841:111
124 2311:66
124 3676:60
124 3676:52
124 3894:82
124 3995:12
124 3995:11
124 5829:13
124 5829:4
124 5829:4
124 6280:27
124 6280:25
124 6915:33
124 6915:25
124 7022:44
124 7488:54
124 8968:53
124 8968:51
124 9191:89
124 9191:83
125 390:13
125 1769:113
125 1896:108
125 1896:75
125 1896:20
125 7633:13
125 7633:12
125 9290:13
126 2451:55
126 2640:112
126 2640:111
126 2640:103
126 3997:109
126 3997:108
126 4525:85
126 4525:75
126 6064:16
126 6216:48
126 6274:53
126 6274:52
126 6274:49
126 6274:47
126 7066:105
126 7066:104
126 7066:101
126 8032:80
126 8032:75
128 2969:21
128 2969:12
128 5834:3
128 5834:2
128 5834:2
128 6416:13
128 6416:12
128 6416:12
128 6416:7
128 6416:7
128 6416:6
128 6416:6
128 6871:14
128 7788:53
128 7932:20
128 9387:22
128 9387:21
130 221:82
130 221:79
130 221:77
130 576:3
130 891:69
130 1027:7
130 1027:6
130 1086:14
130 3195:19
130 3519:119
130 4525:18
130 4943:87
130 4943:85
130 7173:4
130 7173:0
130 9108:106
130 9108:102
131 1023:4
131 2367:30
131 3972:111
131 3972:109
131 3972:103
131 3972:102
131 3972:62
131 3972:29
131 6361:44
131 6361:43
132 5391:14
132 5391:6
132 7965:5
133 4761:35
133 4761:20
133 9062:5
133 9062:4
133 9062:3
134 9387:94
134 9387:93
134 9387:92
134 9387:91
135 1054:88
135 1054:86
135 1054:84
135 7451:108
135 7469:78
135 7469:74
136 1054:20
136 1459:28
136 2541:38
136 2541:35
136 2541:35
136 3118:55
136 9256:35
137 905:46
137 1012:27
137 2144:27
137 2279:87
137 8968:61
137 8968:54
137 9191:50
137 9199:5
138 194:83
138 6506:94
138 6506:93
138 6506:91
138 6506:89
138 9032:93
138 9032:91
139 46:4
139 46:3
139 46:1
139 46:0
139 833:39
139 833:38
139 1901:51
139 3942:79
139 3942:78
139 3942:77
139 4639:35
139 4766:94
139 4766:93
139 4766:92
139 5834:66
139 5834:63
139 7880:5
139 7880:4
139 7880:3
140 2019:97
140 2019:96
140 2019:94
140 2019:94
140 2019:92
140 2019:92
140 2019:91
140 2019:91
140 2019:90
140 2019:90
140 2019:86
140 2019:85
140 2019:84
140 3033:23
140 5332:27
140 5332:26
140 5332:25
140 5332:22
140 5332:21
140 6651:5
140 7459:23
141 668:96
141 668:94
141 668:92
141 668:7
141 668:6
141 6776:39
141 6776:36
142 2163:70
142 6677:26
142 8498:1
143 2558:33
143 2558:26
143 2558:25
143 2558:23
143 3635:40
143 3635:39
143 3635:38
143 3635:35
143 3635:35
143 3635:33
143 3635:33
143 3635:32
143 3635:32
143 3635:26
143 3635:24
143 6393:40
143 6393:37
144 1651:68
145 3543:4
145 3543:3
145 3543:1
145 8297:0
147 5420:49
147 5420:47
149 2975:2
149 2975:1
149 7697:12
149 7697:11
149 7697:10
149 8797:6
150 608:75
150 608:73
150 798:21
150 872:96
150 872:91
150 872:72
150 872:49
150 3105:73
150 3121:75
150 3718:57
150 3718:55
150 3972:120
150 3972:119
150 3972:118
150 3972:111
150 3997:56
150 3997:55
150 5332:73
150 6787:55
150 6787:54
150 6787:49
150 6787:47
151 153:16
151 153:15
151 153:14
151 153:13
151 153:11
151 153:11
151 153:10
151 153:10
151 153:9
151 153:9
151 153:8
151 153:8
151 153:4
151 153:4
151 153:1
151 153:1
151 2062:4
151 2062:3
151 2062:2
151 2062:2
151 2062:1
151 2062:1
151 3272:93
151 3272:21
151 3272:19
151 3272:19
151 3272:17
151 3272:17
151 4584:78
151 5161:21
151 5882:27
151 6609:1
151 6609:0
151 7543:19
151 7945:16
151 8535:93
152 3530:110
152 3530:103
152 3530:102
152 6051:103
152 6051:102
152 6051:101
152 6051:100
152 6051:99
152 6051:98
152 6051:97
152 6051:96
152 6989:28
152 6989:27
152 6989:26
152 6989:25
152 6989:24
152 6989:21
154 593:62
154 851:91
154 851:90
154 1201:57
154 1201:51
154 1201:50
154 1201:41
154 2220:7
154 2698:39
154 2698:36
154 4029:27
154 4525:28
154 6741:45
154 7047:39
154 7714:24
154 7856:67
154 8155:103
155 1054:55
155 1054:54
155 1054:50
155 2350:103
155 2350:102
155 2350:101
155 2350:97
155 2350:94
155 8145:60
155 8145:58
155 8145:57
156 1445:73
156 1445:66
156 1779:73
156 1939:38
156 1939:37
156 1939:36
156 1939:35
156 3972:21
156 3972:18
156 3972:17
156 3972:17
156 3972:16
156 3972:16
156 3972:15
156 3972:15
156 5127:58
156 5829:79
156 5829:77
156 5829:70
156 5829:58
157 578:62
157 578:61
157 578:56
157 1027:52
157 1445:102
157 1445:97
157 1729:96
157 1729:89
157 1729:87
157 1897:109
157 1897:108
157 1897:105
157 2290:98
157 2326:37
157 2326:35
157 2326:33
157 2362:17
157 2435:90
157 2435:87
157 2435:84
157 2435:82
157 2497:40
157 2507:67
157 2507:66
157 2507:64
157 2700:14
157 2700:13
157 3565:16
157 3565:15
157 3565:14
157 3565:13
157 3565:12
157 3565:11
157 4427:106
157 4427:105
157 4427:104
157 4427:103
157 4427:101
157 4427:100
157 4427:99
157 4427:96
157 4537:87
157 4537:84
157 4537:82
157 4639:35
157 4639:34
157 4639:32
157 4801:87
157 4801:86
157 4801:84
157 4801:82
157 4801:78
157 4801:77
157 5457:103
157 5457:97
157 5675:88
157 5675:82
157 5675:81
157 6210:49
157 6210:45
157 6210:44
157 6210:41
157 6961:46
157 6961:42
157 7022:97
157 7022:91
157 7022:89
157 7073:27
157 7073:25
157 7073:24
157 7073:23
157 7222:122
157 7387:62
157 7387:61
157 7387:59
157 7754:32
157 7754:28
157 8173:43
157 8173:42
157 8173:42
157 8173:40
157 8173:40
157 8173:38
157 8173:38
157 8467:122
157 8655:33
157 8655:32
157 8655:31
157 8655:24
157 8968:61
157 8968:56
160 233:5
160 433:119
160 481:117
160 824:110
160 824:109
160 1188:88
160 1188:87
160 1188:82
160 1618:84
160 1618:74
160 1618:62
160 1618:61
160 1618:55
160 1618:54
160 1618:53
160 1633:96
160 1633:88
160 2821:35
160 2821:28
160 2821:27
160 2821:27
160 2821:21
160 2821:7
160 3627:62
160 3627:61
160 3627:55
160 3627:54
160 3627:53
160 3627:52
160 3627:38
160 3627:35
160 3627:31
160 3727:41
160 3727:40
160 3727:35
160 4017:38
160 4017:35
160 4017:34
160 4017:32
160 5198:38
160 9126:38
160 9126:32
161 1725:18
161 1725:15
161 1824:12
161 1824:11
161 3477:53
161 3477:49
161 3573:21
161 3573:13
161 4916:12
161 5816:5
161 6149:4
161 6149:0
161 6944:2
161 8657:1
163 1517:45
163 2243:91
163 2486:20
163 4648:70
163 4798:53
163 5457:89
163 5635:60
163 5750:25
163 7948:94
163 8565:69
163 8968:62
163 9237:103
164 192:14
164 713:89
164 713:88
164 713:87
164 713:87
164 3551:76
164 3551:72
164 3551:69
164 4222:89
164 4840:17
164 7010:13
165 1373:14
165 1373:5
165 1772:54
165 1772:53
165 1772:51
165 1772:48
165 2192:39
165 2192:35
165 2465:0
165 2544:32
165 2544:24
165 2544:22
165 3573:21
165 4029:43
165 4029:39
165 4029:38
165 4029:35
165 4396:59
165 4396:58
165 4396:56
165 4396:54
165 4435:36
165 4435:35
165 4435:30
165 4435:28
165 4798:35
165 6663:110
165 6663:108
165 6663:100
165 7150:36
165 7574:101
165 7825:61
165 7825:57
165 7829:93
165 7829:87
165 7829:85
165 8127:17
165 8127:14
165 9316:6
166 4570:35
166 4570:34
166 4570:32
167 4555:12
167 4555:7
169 2558:17
169 2558:16
169 2558:12
169 4366:116
169 4906:112
170 511:63
170 1669:101
170 2310:73
170 6078:2
170 6354:35
170 6354:31
170 9097:101
171 2001:68
171 2001:66
171 2001:66
171 2001:65
171 2001:65
171 7603:62
171 7603:15
171 8822:38
171 9419:82
172 3019:22
172 3019:19
172 3019:15
172 4230:20
172 4230:19
172 4230:17
172 5333:33
173 851:79
173 851:75
173 864:68
173 864:67
173 2798:59
173 3038:6
173 3038:3
173 3038:1
173 3997:97
173 3997:96
173 4111:90
173 4111:88
173 4111:80
173 4111:45
173 4525:84
173 4525:80
173 5403:116
173 5403:108
173 6056:108
173 7894:80
173 8532:97
174 221:7
174 221:6
174 221:5
174 221:4
174 221:3
174 221:1
174 221:0
174 2098:46
174 3565:16
174 3587:10
174 4598:80
174 4598:76
174 8038:34
174 8532:34
175 2144:67
175 7574:115
175 9477:115
176 132:40
176 161:89
176 334:122
176 334:119
176 3007:111
176 9350:109
176 9350:100
177 465:47
177 2163:35
177 3152:46
177 3164:12
177 3550:0
177 4855:38
177 5882:24
177 5882:21
177 6672:102
177 7545:62
177 8467:42
177 8541:102
177 9252:40
178 4143:103
179 309:37
179 309:34
179 796:76
179 2347:2
179 2347:0
179 2797:28
179 3438:44
179 3637:117
179 6076:100
179 6320:2
179 6650:71
179 7100:111
179 7296:71
179 7296:66
179 7844:40
179 8754:3
179 9387:40
180 7646:120
181 7004:84
182 868:25
182 1054:65
182 3272:31
182 4181:10
182 4566:74
182 4768:26
182 5393:119
182 5646:39
182 6125:39
182 6441:19
182 7643:10
182 8570:19
183 327:68
183 327:63
183 2311:22
183 7895:88
184 468:55
184 468:46
184 5529:2
184 7353:98
185 308:40
185 4072:67
185 7948:29
185 7948:24
187 4919:96
187 5879:87
187 6757:96
187 7329:96
187 7360:49
188 5455:67
188 6151:111
188 6151:110
188 6151:109
188 6151:108
188 6151:105
188 6151:101
188 6757:4
191 8116:81
191 8116:78
191 8116:77
193 46:4
193 46:3
193 578:19
193 1036:20
193 1036:17
193 1233:4
193 5072:11
193 6393:40
193 7301:6
193 9163:53
194 1201:51
194 4396:10
194 5316:67
195 4293:85
195 4293:82
195 6395:35
195 6395:34
197 669:39
197 669:37
197 669:34
197 992:50
197 992:43
197 992:40
197 992:24
197 1083:31
197 1642:20
197 1841:21
197 3800:27
197 3979:55
197 3979:40
197 4544:5
197 4801:86
197 4801:85
197 6280:27
197 6389:67
197 7116:25
197 7116:21
197 8614:4
197 8614:0
197 9008:3
197 9008:0
199 7532:0
200 146:14
200 820:52
200 969:56
200 4091:86
200 4735:69
200 9278:79
201 1195:94
201 1195:93
201 1242:62
201 1242:53
201 1642:64
201 2326:58
201 2326:56
201 2326:51
201 2881:34
201 2881:28
201 3239:113
201 3239:112
201 3477:15
201 3627:18
201 3712:13
201 3712:12
201 4455:62
201 5980:12
201 7603:62
201 8031:81
202 1201:59
203 328:69
203 330:102
203 330:101
203 330:100
203 330:98
203 330:66
203 330:65
203 330:64
203 1248:69
203 1805:99
203 1805:98
203 3272:69
203 3676:24
203 4116:69
203 4116:63
203 5834:62
203 5834:52
203 6056:33
203 6273:69
203 6273:60
204 2462:85
205 851:79
205 8173:44
205 8173:40
205 8173:38
206 3802:28
206 6959:29
207 1306:79
207 1306:73
207 1306:72
207 1306:72
207 2326:79
207 2326:72
207 2702:20
207 4525:61
207 4525:55
207 4525:54
207 4525:54
207 4525:51
207 4525:51
207 4525:48
207 4525:15
207 4525:6
207 4866:45
207 5695:79
207 5695:77
207 5695:76
207 5695:72
207 5695:71
207 5695:62
207 5695:60
207 5695:58
207 5695:55
207 5695:52
207 5695:27
207 9468:24
207 9468:14
208 999:17
208 999:16
208 1360:46
208 2558:58
208 2558:55
208 2558:53
208 2558:18
208 3519:121
208 3519:119
208 3519:118
208 3519:117
208 3519:116
208 3519:116
208 3519:110
208 7092:117
208 9156:28
208 9156:25
208 9156:24
208 9156:23
209 1459:41
209 1459:38
209 1459:35
209 2919:106
209 2919:105
209 2919:103
209 2919:102
209 3677:86
209 3677:84
209 9429:75
209 9429:74
209 9429:73
209 9429:72
210 80:60
210 80:56
210 267:67
210 267:63
210 267:62
210 267:61
210 267:60
210 267:60
210 267:57
210 267:57
210 267:56
210 267:53
210 267:51
210 734:99
210 734:98
210 734:97
210 734:94
210 734:90
210 734:90
210 734:88
210 734:86
210 734:82
210 734:81
210 734:80
210 734:80
210 734:44
210 734:43
210 734:41
210 734:40
210 734:38
210 734:38
210 734:35
210 734:35
210 734:35
210 734:29
210 734:29
210 734:27
210 734:26
210 734:25
210 999:82
