0 308 1
687 6112 2
215 4348 1
591 3595 3
764 2711 6
453 8160 2
522 5882 1
357 5634 1
756 3854 2
316 3195 11
343 8003 2
247 5476 1
27 5145 1
563 8338 7
261 3118 8
577 5980 1
687 6147 2
151 2957 1
110 515 1
598 9266 1
27 5159 1
55 436 3
742 6244 8
165 608 43
68 7613 1
77 8915 1
495 1114 1
701 3810 1
742 6256 1
799 8814 5
371 3316 1
692 1901 3
756 3901 1
687 6184 1
55 465 1
520 2835 1
371 3332 1
41 2835 1
233 7892 3
261 3169 1
802 2070 14
68 7648 12
103 1413 53
572 8296 1
123 7738 1
866 4094 1
673 8570 1
578 7849 1
854 8903 1
151 3021 1
467 5882 25
247 5552 57
68 7668 1
302 5640 1
55 502 1
412 5809 7
742 6310 2
834 2918 5
233 7931 2
676 1489 1
55 515 1
673 8237 9
783 8765 1
151 3046 2
41 2883 3
440 1104 1
596 4013 7
426 3469 1
880 1772 14
371 3017 1
701 3887 2
123 7786 22
137 5428 1
550 1288 4
426 3487 1
398 8212 1
110 630 1
522 6019 2
340 2314 1
797 6441 7
756 3997 3
13 7646 8
676 1497 1
371 3425 19
371 3426 3
756 4008 1
687 6290 1
504 1729 1
756 4017 1
208 3425 1
334 6147 1
82 5387 1
577 5720 1
577 6137 1
32 926 1
385 1086 7
756 4031 1
687 6311 5
55 593 3
797 6485 1
866 4207 1
371 3462 1
247 5660 16
852 6574 25
27 5332 2
813 6478 5
261 3307 4
536 3723 2
536 3727 1
233 8038 1
687 6342 2
55 626 4
536 3736 1
259 6172 1
788 5294 5
866 4239 1
673 8717 1
27 5360 1
233 8055 2
440 1220 2
110 725 1
233 8062 1
813 6484 1
563 8563 1
666 9440 2
82 5457 2
797 6537 1
426 3595 2
426 3597 2
68 7826 1
786 1679 1
357 5882 1
389 6244 1
577 5734 1
857 2185 1
261 3363 8
261 3364 1
55 672 3
825 1835 8
261 3368 1
687 5902 1
100 8194 97
165 848 1
151 3214 1
536 3796 1
756 4131 5
687 6413 1
453 8447 1
825 1860 1
55 699 2
563 8617 1
13 7788 1
756 4772 1
566 1355 1
55 709 1
829 6916 1
577 6265 1
82 5520 1
577 6268 1
261 3410 1
261 3412 2
426 3663 4
687 6441 1
802 2111 4
662 5960 1
385 1222 1
522 6200 1
536 3839 2
165 897 1
426 3675 1
676 3462 3
55 736 1
261 3436 1
467 6131 2
151 3272 51
419 2644 1
412 6051 1
866 4359 1
192 5727 1
41 3118 3
770 1837 1
385 1258 1
275 1096 9
371 3628 1
68 7939 1
55 773 1
275 1106 1
371 3635 30
27 5501 1
566 1367 1
396 1883 7
110 863 2
589 608 7
261 3477 8
577 6340 2
165 953 1
795 3304 1
440 1377 1
27 5522 1
247 5855 28
506 5252 1
123 8058 2
233 8230 5
852 6782 1
806 7693 2
0 734 1
536 3927 1
446 9137 1
338 3927 1
373 5850 2
801 43 3
626 1605 2
110 914 4
302 5971 1
55 833 1
852 6177 1
756 4277 1
247 5893 8
660 1751 1
233 8257 1
522 6311 1
82 5650 3
687 6566 1
687 6567 1
275 1181 5
110 933 7
151 3380 1
426 3796 1
715 7211 8
178 8195 1
165 1027 1
55 864 3
870 9387 12
55 868 2
261 3565 1
742 6676 1
275 1207 2
27 5601 1
687 6598 1
536 3988 1
687 6601 1
68 8051 5
426 3827 1
758 6441 1
756 4328 1
618 8888 1
684 1416 1
440 1473 1
577 6448 1
373 5862 1
261 3595 1
430 8729 1
515 2462 1
522 6375 1
151 3435 1
770 1987 1
55 910 2
866 4519 1
389 6286 2
687 6636 1
27 5643 1
870 9299 4
82 5729 4
151 3452 1
55 926 5
866 4534 1
847 5998 2
0 851 20
302 6076 1
740 3245 1
432 7108 2
371 3800 12
123 8195 1
0 862 3
481 3972 1
0 864 1
522 6419 1
534 553 1
426 3894 1
233 8370 1
687 6673 1
703 3639 1
637 1901 1
859 740 1
206 3569 2
165 1125 1
123 8214 14
357 6185 1
206 3577 1
371 3829 1
27 5695 1
687 6694 1
501 9246 1
550 1726 1
522 6451 1
123 8233 1
261 3676 2
388 3115 1
206 3595 1
55 990 1
866 4598 1
55 992 2
247 6049 1
814 6203 1
165 1164 3
275 1331 6
587 5013 3
426 3952 2
165 1176 1
533 4674 1
513 4107 1
165 1187 1
165 1188 4
880 2268 1
123 8279 9
398 8696 1
357 6252 2
178 8366 1
687 6752 2
492 7653 2
55 1036 1
275 1369 3
587 7571 1
357 6261 1
602 7820 1
398 8708 15
742 6845 8
261 3740 1
123 8301 2
357 6274 1
55 1054 5
866 4663 11
55 1057 2
522 6529 1
389 6311 1
756 4506 2
371 3926 1
302 6210 2
261 3768 1
657 5617 8
126 753 1
680 7150 5
681 7251 1
872 8569 1
110 1176 2
55 1095 2
55 1098 1
693 7299 4
192 6076 1
357 6331 1
27 5834 3
371 3972 2
453 8863 4
233 8532 7
742 6925 1
0 1040 2
220 1373 12
563 9041 1
715 2123 1
343 8714 5
687 6853 1
550 1883 1
371 3997 3
206 3750 1
880 2386 1
238 3713 1
151 3671 1
55 1144 4
261 3839 1
371 4008 1
151 3677 1
756 4594 6
137 6047 1
870 5809 3
82 5972 1
825 2330 2
863 4440 3
460 6833 2
55 1174 1
151 3704 1
756 4618 2
673 8348 1
55 1183 2
609 6663 1
151 3719 3
728 9357 1
100 8280 4
563 9114 4
55 1207 1
522 6682 4
495 1880 1
715 2213 1
685 9354 2
316 3997 7
605 2051 1
875 5482 4
123 8483 1
68 8401 1
866 4840 3
742 7037 1
499 6506 5
247 6296 1
82 6051 43
822 4235 1
715 2243 3
866 4855 1
879 8814 1
770 2330 22
261 3946 1
577 6807 1
880 2499 1
536 4366 1
742 7061 1
660 2173 8
687 6986 3
702 6995 1
600 5075 1
371 4131 2
233 8690 1
302 6415 1
776 6210 1
839 78 3
0 1197 1
604 8847 1
41 3647 1
742 7090 2
839 89 9
275 1622 26
426 4235 1
854 4761 1
192 6268 1
233 8717 1
701 4659 1
0 1219 1
870 659 2
371 4168 1
626 8663 26
839 112 1
385 1811 7
55 1316 1
825 2479 2
587 659 1
27 6047 1
756 4766 1
27 6051 1
233 8746 27
151 3857 1
165 1496 1
55 1331 2
563 9248 63
464 3281 1
879 7321 1
687 7056 1
369 370 1
316 4128 1
27 6076 1
786 1795 1
110 1441 1
165 1526 1
0 1282 5
742 2928 2
55 1369 1
687 7092 4
866 4985 1
440 9436 1
0 1297 1
545 5011 1
55 1390 10
261 4085 8
501 9315 2
55 1393 2
825 2558 23
316 4180 1
522 6875 1
852 7379 2
123 8663 1
467 6801 9
756 4855 1
522 6886 1
398 9084 1
371 4278 1
68 8590 12
233 8841 8
587 5027 1
536 4534 1
371 4290 1
852 7402 2
563 9350 16
685 6664 4
55 1441 2
793 629 1
811 4969 2
302 6585 1
261 4145 10
426 4396 1
729 89 4
55 1456 3
27 6181 1
261 4156 7
316 4240 1
165 1630 2
398 9133 1
577 7021 1
371 4328 1
563 9387 6
371 4332 2
676 1649 1
247 6531 1
55 1476 1
467 6865 1
577 7032 2
765 5359 1
302 6622 1
756 4928 1
165 1654 2
55 1489 6
165 1656 1
206 4102 1
813 6625 3
68 8668 1
123 8754 2
55 1506 1
577 7061 1
770 2587 1
566 1489 3
635 1452 1
577 7066 1
82 6320 13
426 4457 1
756 4956 1
151 4045 1
593 4583 1
563 9439 1
110 1609 1
593 6299 1
41 3891 1
428 6051 9
165 1705 1
151 4072 1
137 6437 1
412 6854 1
137 6440 1
357 6776 1
674 107 1
27 6284 2
756 5002 2
799 868 1
646 4839 1
605 2397 1
220 1817 1
440 2152 3
123 8824 1
536 4682 1
27 6299 1
123 8828 1
453 9328 2
426 4522 1
151 4109 1
371 4442 10
797 7471 3
495 2251 1
742 7391 1
577 7144 1
522 7067 21
165 1763 1
795 3438 1
275 1932 2
151 4132 5
742 7408 19
165 1772 14
371 4468 6
852 7578 1
563 9528 3
334 6320 5
703 8814 1
852 7591 1
797 7509 8
206 4235 3
206 4239 8
522 7100 1
522 7102 1
397 5455 8
385 2132 2
261 4330 1
27 6362 1
687 7361 1
55 1642 1
737 6947 3
197 1352 1
577 7201 13
426 4594 1
708 4017 4
522 7126 2
729 291 1
371 4518 1
55 1659 2
715 2658 20
275 1996 1
41 4029 2
165 1847 7
650 9191 1
55 1685 8
371 4546 1
795 3453 3
866 5296 2
550 2438 2
426 4636 1
371 4554 1
800 4435 2
522 7169 10
866 5306 2
348 3972 31
0 1618 1
165 1868 1
742 7506 1
123 8958 1
261 4402 1
82 6516 1
550 2458 5
27 6440 1
371 4577 2
770 2797 1
275 2051 1
577 7274 1
357 6944 1
55 1726 1
467 7115 1
605 2558 1
430 8867 1
247 6787 1
704 2863 1
82 6545 1
0 1656 11
55 1740 1
742 7545 1
27 6469 1
371 4607 1
440 2330 1
206 4361 1
687 7471 6
577 7308 2
522 7227 1
302 6901 1
55 1763 2
82 6574 1
165 1934 1
674 320 17
509 78 1
687 7500 1
880 3026 1
759 8420 1
233 9201 1
275 2117 3
0 1705 2
440 2372 6
490 4996 1
165 1959 1
68 8968 47
343 9387 16
55 1805 1
123 9063 1
795 2243 1
366 7196 1
756 5262 2
577 7377 9
165 1994 1
839 629 1
261 4525 14
619 300 3
408 113 9
564 221 2
55 1839 1
261 4535 2
577 7397 1
357 7066 1
302 6986 1
770 2928 1
674 401 1
729 6294 1
82 6660 1
619 325 2
343 9442 4
123 9113 1
371 4724 1
577 7420 2
151 4400 1
754 1039 8
577 7429 1
82 6683 13
55 1879 3
261 4574 1
864 5490 6
687 7602 1
55 1883 1
357 7106 1
165 2051 3
316 4663 1
802 7202 4
715 2885 1
687 7611 1
495 2558 6
302 7034 2
522 7367 3
247 6955 2
742 7706 2
261 4599 1
852 7875 1
330 2330 1
316 4693 1
421 7296 2
522 7390 3
495 2585 1
821 695 1
825 3088 1
536 5036 1
729 563 1
564 320 1
426 4879 1
517 78 1
685 9378 1
343 9527 2
577 7498 1
261 4639 16
55 1946 1
123 9199 1
371 4809 1
82 6757 1
799 9064 1
740 187 1
822 8305 2
110 2051 4
55 1969 7
733 4598 2
357 7197 1
41 4338 1
64 3676 1
110 2062 2
27 6704 1
55 1981 2
27 6707 1
742 7788 2
206 4598 38
387 3682 1
857 2406 1
165 2161 1
703 6543 8
867 3088 16
233 9417 2
536 5109 3
577 7559 1
811 5530 1
206 4618 9
770 3089 3
426 4954 1
522 7484 2
751 7810 1
564 401 1
509 319 1
110 2105 3
344 78 1
165 2192 15
55 2028 1
385 2531 1
756 5476 2
770 3115 2
859 9505 1
55 2038 1
13 9126 1
348 4029 12
664 3805 1
426 4989 1
768 6441 1
719 1222 2
511 1496 2
510 1331 4
852 8022 2
165 2221 1
151 4584 26
151 4585 1
27 6783 1
469 8584 1
27 6787 4
839 864 6
165 2234 1
467 7459 4
261 4766 12
577 7629 2
344 129 3
0 1996 3
529 4706 2
371 4943 1
399 221 1
275 2418 2
137 6977 1
247 7145 23
577 7646 1
770 1497 1
302 7236 1
525 2397 2
82 6915 1
564 494 1
536 3530 1
55 2114 1
619 588 1
41 4486 1
151 4654 1
797 8015 13
731 3046 1
77 9196 1
82 6943 1
522 7613 2
756 5584 1
825 3307 3
784 864 1
68 9317 13
302 7290 1
165 2318 1
754 1086 5
463 250 1
55 2159 2
165 2326 1
619 633 2
316 4943 8
344 221 7
247 7225 2
151 4698 1
55 2171 1
815 3663 1
723 734 1
509 480 2
619 647 3
492 7844 2
703 6574 1
729 819 11
261 4880 4
687 7907 5
165 2356 1
27 6915 1
756 5636 1
371 5059 3
742 8007 1
660 3118 10
522 7677 11
742 8010 1
687 7932 1
55 2213 1
852 8183 1
0 2132 2
71 4235 2
206 4831 3
742 8024 1
866 5829 1
316 5000 1
674 777 1
577 7782 1
866 5836 1
110 2314 1
567 3635 4
464 3311 1
866 5842 1
385 2736 9
880 3484 2
403 4145 2
55 2243 1
0 2163 2
261 4943 1
371 3304 4
742 8057 1
866 5863 1
385 2755 1
94 107 3
469 8617 1
123 9514 1
577 7817 1
839 1064 1
399 401 1
165 2432 1
440 2852 1
522 7743 1
68 9442 1
344 328 8
371 5138 1
27 7004 4
110 2364 1
27 7006 1
440 2865 9
839 1090 1
68 9460 9
151 4820 1
487 2326 1
687 8015 3
2 3152 2
124 18 1
165 2465 12
685 3389 1
825 1615 2
861 8025 1
797 8195 16
55 2311 1
357 7536 1
729 949 1
657 8116 1
371 5181 1
825 3484 1
55 2324 1
797 8214 4
330 2744 5
55 2330 5
756 5774 1
94 120 1
179 141 1
119 2144 1
577 7893 1
348 4079 5
536 5455 25
742 8150 1
564 734 1
742 8155 4
550 3102 1
179 162 1
55 2360 1
742 8164 2
55 2362 2
55 2364 1
536 5475 1
110 2458 2
165 2544 12
426 5322 2
55 2381 2
385 2881 1
522 7856 1
522 7857 5
165 2554 2
829 7196 1
756 5832 1
866 5999 3
234 280 1
275 2726 1
674 946 22
27 7122 1
619 868 1
687 8121 2
206 5015 1
866 6013 1
371 5267 1
0 2326 24
872 7821 1
481 5438 1
742 8217 1
261 5109 2
577 6026 8
389 6537 1
509 723 1
243 1605 1
55 2424 1
124 146 1
357 7648 1
69 66 16
797 6360 1
536 5545 2
742 8240 1
357 7660 1
729 1073 1
866 6047 1
179 249 1
371 5306 10
577 8003 1
577 8004 1
522 7924 14
811 5979 1
669 2994 2
577 8015 3
55 2462 1
82 7270 2
130 6551 1
577 8021 1
302 7607 1
866 6076 3
27 7196 1
637 2155 4
344 534 2
55 2485 1
4 5967 1
55 2489 1
364 4525 1
59 6051 1
399 629 1
289 466 35
344 551 10
536 3595 1
674 1054 1
135 2593 3
179 309 26
646 5781 1
866 6114 1
619 983 2
52 7236 1
564 904 4
165 2687 2
426 5465 1
701 5883 8
55 2526 2
615 8796 1
55 2528 1
749 6082 3
839 1331 1
96 4978 30
440 3115 1
866 6147 1
674 1093 1
811 4017 2
316 5322 1
206 5158 3
591 3686 2
55 2551 6
179 356 2
55 2553 1
545 5206 2
344 608 2
69 194 1
522 8028 21
55 2558 18
261 5253 1
577 8114 1
729 1195 1
151 5090 1
27 7287 1
687 8284 1
69 204 1
529 4787 1
151 5100 9
302 7714 2
124 300 1
426 5523 4
41 4943 1
506 192 1
41 4947 1
619 1054 4
509 889 1
344 645 1
692 2257 1
371 5455 4
179 401 11
137 7488 1
852 8571 3
426 5548 1
371 5476 3
27 7348 1
467 8015 2
261 5322 2
344 685 2
151 5161 9
55 2635 1
385 3134 1
674 1188 16
151 5167 2
0 2558 3
151 5170 1
802 126 1
839 1445 3
0 2565 1
302 7788 12
77 9282 1
756 6092 4
206 5265 3
165 2821 2
192 7629 1
839 1459 6
128 3800 1
179 465 4
151 5190 2
55 2666 1
165 2835 1
756 6111 12
536 5781 2
577 8230 1
866 6284 1
357 7900 2
316 5457 1
55 2682 1
261 5377 1
206 5295 5
316 5462 1
55 2688 1
128 3805 1
440 3272 2
695 5748 1
247 7749 2
852 8663 5
275 3027 1
839 1496 6
509 999 1
788 4803 1
137 7594 1
522 8176 1
55 2707 1
426 5651 1
55 2710 1
55 2711 2
247 5577 1
866 6320 3
362 1779 2
788 7 2
316 5493 1
717 2467 1
137 7613 1
371 5584 1
550 3473 1
302 7866 1
137 7619 3
825 3894 1
261 5427 8
825 3897 1
797 2511 3
234 626 1
522 8214 1
839 1556 1
0 2678 1
839 1563 2
440 3347 1
82 7574 2
179 572 1
729 1403 6
770 3849 1
880 4017 1
261 5471 1
179 582 6
124 500 8
0 2697 1
742 8587 1
587 708 3
674 1343 1
536 5902 1
261 5489 3
261 5491 1
729 1433 1
813 6843 1
55 2801 1
802 2458 1
55 2805 4
742 8609 1
69 445 1
867 3115 39
467 8197 1
261 5505 2
55 2812 1
852 8370 3
619 1282 1
344 872 1
391 9387 11
55 2821 5
179 626 1
247 7881 73
55 2827 1
742 8632 1
655 5418 1
151 5362 1
536 5944 1
55 2837 4
399 974 1
357 8062 1
566 1711 3
569 6416 1
412 8153 9
27 7574 2
55 2853 5
619 1326 2
371 5719 1
69 499 1
729 1496 1
55 2863 1
302 8005 2
687 8588 3
726 5929 1
137 7761 1
27 7596 4
440 3455 2
302 8015 1
206 5490 3
674 1432 2
82 7691 1
561 4104 2
124 608 3
27 7613 1
550 3637 22
151 5420 4
770 3972 2
687 8614 2
852 8866 1
861 8124 1
536 6014 1
591 6099 1
866 6516 1
692 2310 1
399 1050 1
797 8803 3
619 1386 1
82 7726 1
110 3003 3
27 7646 1
55 2923 2
619 1393 1
0 2843 1
14 482 5
740 3577 1
536 6043 1
619 1403 18
275 3272 2
69 582 7
399 1083 11
330 3367 2
55 2953 1
0 2872 1
69 594 1
27 7682 1
758 6787 26
151 5492 3
0 2883 1
27 7691 1
201 300 1
825 4135 1
625 7383 1
740 221 3
600 5360 1
399 1120 3
797 8872 1
833 8565 2
371 5850 1
179 796 13
710 5529 16
124 720 182
344 1054 7
161 5321 3
564 1393 1
69 647 1
302 8149 2
69 659 1
703 6714 1
179 827 3
399 1164 2
82 7838 1
27 7756 1
165 3199 1
316 5814 3
399 1176 1
55 3046 1
247 8110 26
550 3802 1
302 8195 1
124 778 1
882 8552 2
124 780 1
179 864 4
179 868 3
756 6506 26
275 912 1
795 3683 5
344 1123 1
357 8297 1
866 6683 1
426 6020 1
316 5858 9
371 5944 7
151 5617 1
69 728 1
440 3677 5
729 4682 13
179 904 1
41 5463 23
165 3270 1
811 6629 3
550 3857 8
344 1164 1
564 1499 1
261 5809 1
55 3118 4
82 7926 1
857 2594 1
756 6565 3
756 6568 2
362 3857 1
385 3627 3
793 910 1
577 8739 1
520 3279 15
542 6256 1
55 3136 1
426 6082 1
261 5834 2
577 6147 1
506 5643 1
742 8951 2
165 3316 1
55 3152 1
124 874 1
247 8210 1
165 3321 1
606 2941 1
687 8877 1
171 9112 1
823 1618 1
41 5530 3
165 3336 1
648 6656 1
55 3173 2
536 6284 4
320 8942 1
536 6286 1
399 1315 1
330 3595 1
467 8570 9
577 8737 1
561 4114 1
866 6793 1
742 8991 1
509 1496 8
0 3115 4
82 8006 2
577 8755 2
536 6311 1
69 841 1
261 5898 1
742 9008 2
729 1841 2
27 7932 8
742 6407 7
275 3543 2
55 3213 1
55 3214 2
55 3215 1
680 7507 1
550 3972 1
247 8282 2
69 868 1
564 1618 18
852 9205 1
261 5933 4
110 3324 1
399 1379 3
275 3577 1
575 3381 1
82 8057 1
401 2939 1
344 1311 1
179 1063 4
536 6371 1
275 3595 5
591 3805 1
797 9151 2
699 1188 2
729 1901 1
371 6130 1
715 4272 1
275 3609 1
669 3131 1
55 3281 1
151 5810 1
165 3449 1
399 1420 12
179 1090 1
371 6147 2
69 926 1
536 6398 2
27 8015 10
756 6734 1
618 8617 1
577 8850 4
206 5911 1
387 3901 4
55 3305 1
137 8197 1
742 9114 1
852 9281 1
55 3316 1
795 3725 1
371 6181 2
648 6681 1
708 2801 1
426 6274 1
247 8388 1
124 1054 1
784 2051 2
687 9055 1
316 6114 8
82 8145 7
577 8894 1
770 4420 8
0 3259 1
637 2299 1
577 8900 2
55 3348 1
192 8322 1
151 5882 7
0 3272 2
440 3937 2
674 1909 1
577 8914 2
261 6056 1
247 8419 1
0 3281 1
371 6227 1
27 8095 1
522 8844 5
261 6069 6
522 8847 4
770 4457 2
261 6076 3
179 1188 3
729 2019 1
87 1476 1
866 6995 1
261 6084 10
357 8614 2
440 3974 7
564 1779 1
426 6343 1
124 1123 1
770 4482 1
802 2558 1
426 6349 2
165 3573 9
124 1130 1
247 8467 1
334 6621 7
344 1476 1
402 698 1
536 6538 1
22 9329 1
632 9071 4
206 6046 1
454 1655 5
55 3438 1
302 8580 2
469 8814 1
591 6636 4
770 4525 1
0 3364 1
522 8922 1
564 1840 1
564 1843 4
261 6160 1
839 2267 2
852 6616 1
165 3635 2
852 9439 1
55 3471 1
426 6416 1
426 6417 1
69 1114 2
866 7084 1
641 7888 1
27 8205 1
399 1618 1
302 8624 1
763 7980 1
41 5850 1
82 8297 1
261 6188 2
179 1299 1
848 1054 3
344 1550 1
124 1219 1
234 1386 3
371 6360 1
522 8972 1
756 6943 1
316 6284 1
316 6286 1
440 4091 10
536 6621 1
509 1817 1
206 6127 5
564 1903 1
55 3519 1
247 8576 6
206 6132 4
564 1907 1
399 1659 1
687 9244 1
179 1330 1
729 2163 1
55 3530 3
619 2001 2
55 3536 1
316 6320 1
247 8601 1
165 3092 1
302 8688 2
302 8690 1
151 6084 1
591 3854 1
414 8751 1
289 1535 1
719 7226 4
27 8291 2
0 3487 4
660 4484 2
55 3572 4
756 7015 1
853 13 12
69 1218 1
371 6441 5
432 7196 3
564 1969 1
399 1726 3
641 7907 4
674 2144 1
866 4275 1
55 3595 1
850 3854 2
619 2065 1
234 1488 1
69 1240 1
357 8826 1
740 3152 2
124 1331 1
660 4525 1
866 3796 2
685 3608 1
254 4547 2
261 6314 1
261 6317 1
357 8847 1
440 4207 2
247 8685 2
165 3796 2
577 9187 1
55 3635 1
722 490 1
557 242 1
371 6506 11
234 1535 2
41 6013 1
492 8090 7
742 9461 1
701 5333 3
839 2462 2
619 2132 1
797 6566 3
399 1803 1
55 3676 1
0 3595 38
866 7287 1
566 1851 2
124 1404 1
426 6632 1
179 1496 11
41 6056 1
55 3695 1
729 2330 2
522 9169 2
206 6311 2
14 1257 17
440 4284 1
302 8843 4
577 9259 1
371 6566 1
399 1843 2
856 7602 2
385 4207 1
0 3627 4
94 5814 1
568 7247 2
137 8607 1
55 3719 1
399 1857 4
261 6419 1
206 6338 2
302 8867 1
806 8179 1
179 1540 2
316 6515 1
179 1543 2
55 3740 1
536 6853 1
536 6854 1
55 3746 3
399 1886 1
740 3714 1
385 4251 1
124 1475 4
69 1393 2
839 2558 1
0 3676 2
261 6455 1
69 1402 1
577 9319 2
27 8491 1
151 6297 2
811 7294 78
399 1907 1
593 6673 1
522 9244 2
385 4274 1
522 9248 2
302 8918 2
687 9505 2
316 6565 1
799 9370 1
564 2177 3
55 3794 2
756 7237 3
165 868 1
811 7323 7
55 3800 1
371 6663 1
82 8612 2
536 6915 11
316 6586 17
261 6508 9
55 3817 3
802 2627 2
577 9374 1
825 4987 1
240 6944 2
151 6360 1
110 3916 12
743 107 1
261 6530 2
788 4379 1
825 5002 1
399 1977 1
426 6787 3
27 8570 1
82 8655 1
55 3851 2
870 1442 1
385 4351 1
55 3854 7
371 6717 2
275 4191 1
756 7301 2
619 2330 2
165 4029 48
371 3573 25
870 5109 3
660 4786 1
371 6734 1
550 4622 1
770 4955 1
192 8850 3
82 8686 1
866 7488 1
564 2267 7
0 3800 2
261 6578 1
316 6663 1
344 1940 1
825 5050 1
110 3972 1
677 6787 2
756 7333 1
619 2362 11
316 6672 13
247 8954 1
747 2558 2
676 7932 2
879 2257 1
687 6440 1
674 2458 1
27 8632 1
522 9381 1
825 1883 3
151 6441 1
41 6277 11
55 3916 1
399 2053 1
529 5012 2
69 1563 2
591 7118 1
371 6787 4
124 1654 13
399 2070 3
27 8659 2
82 8743 1
151 6468 2
55 3942 2
633 52 1
522 9419 1
302 9088 1
660 4865 1
55 3953 3
261 6650 1
426 6905 2
853 401 1
756 7405 1
165 4132 1
151 6495 2
536 7078 3
770 5050 1
701 7330 18
756 7414 12
371 6834 1
77 9503 1
179 1781 2
385 4486 1
247 9045 1
643 3848 54
619 2462 23
399 2132 1
55 3997 6
399 2134 3
316 6776 1
371 6862 4
635 1535 1
0 3923 1
55 4008 2
151 6537 2
151 6538 1
756 7453 1
502 221 13
110 4099 4
55 4017 2
839 2821 1
94 401 1
50 4704 1
110 4110 16
206 6639 1
371 6892 1
69 1671 1
128 4029 7
399 2171 1
302 9175 1
371 6897 1
55 4039 17
55 4041 9
55 4047 1
247 9108 1
302 9192 12
416 2585 1
522 9528 12
371 6925 1
536 7175 1
536 7177 1
777 5501 8
330 4486 3
536 7182 3
839 2876 6
41 6440 16
151 6609 22
880 5333 2
261 6787 3
564 2479 4
14 1651 1
55 4098 1
261 6793 6
385 4598 1
603 4361 8
853 542 3
302 9244 1
137 8998 2
69 1747 1
578 134 1
371 6974 2
619 2585 2
839 2919 3
124 1841 7
805 5036 1
690 926 23
165 4290 1
0 4042 1
726 6139 1
399 2267 1
536 7241 1
179 1937 6
543 2686 1
27 8861 1
261 6832 1
27 8864 1
130 629 1
371 7018 1
261 6854 14
82 8968 8
834 3527 26
839 2967 3
440 4750 2
756 7611 5
564 2558 9
41 6537 1
359 8771 1
165 4348 1
756 7626 1
743 458 1
729 2821 1
323 2363 3
426 7135 2
453 8518 1
458 4554 1
536 7306 1
27 8931 1
729 2843 1
880 5455 1
578 234 2
41 6574 1
839 3014 1
179 2019 1
275 4550 2
578 242 1
399 2356 1
854 494 1
247 5829 1
0 4143 1
275 4560 1
165 4396 17
756 7676 18
399 2372 1
770 5316 1
334 6757 2
55 4240 1
866 5546 2
261 6940 2
756 7688 1
302 9387 3
261 6943 2
261 6944 1
426 7195 1
261 6947 4
82 9061 1
592 5476 1
151 6787 5
261 6955 1
220 4511 15
69 1901 9
206 6875 1
69 1903 8
578 291 23
165 4435 15
137 9163 4
371 7134 1
853 713 42
165 4442 1
578 300 5
550 5029 1
661 2516 1
399 2421 2
685 3720 10
399 2425 1
371 7150 34
506 5834 1
206 6905 3
756 7738 23
578 323 1
137 9191 17
839 3104 17
784 3025 15
137 9199 7
302 9449 1
468 175 2
589 7884 3
179 2127 3
481 7351 1
371 7186 1
261 7021 1
55 4328 1
247 9387 12
839 3136 7
206 6949 6
578 364 1
785 1528 2
206 6959 14
749 1618 15
578 377 2
316 7135 7
55 4360 1
371 7222 10
432 7222 1
344 2418 4
387 4078 1
460 7366 1
52 7545 2
770 5451 1
343 8382 1
399 2513 3
811 4323 1
69 2019 1
247 9439 2
261 7078 4
